id,vehicle_type,registration_number,capacity_kg,fuel_type,operating_cost_per_km,is_active
af0ed7a7-5f26-46c8-b481-a2ec5f01e6d6,scooter,IND-2070,21.0,electric,7.66,True
a212da55-ea13-447d-bc52-f3a8159283d5,scooter,IND-2476,10.0,electric,4.61,True
e275c1d1-5efd-4e7b-ba04-043993e6b4f9,bike,IND-9870,19.0,none,4.56,True
79854590-a237-4e32-bf06-e11c79e7f1dc,bike,IND-6737,16.0,none,3.49,True
9de65c46-d589-48a2-b8d9-32a1bbd9eba5,scooter,IND-7949,23.0,diesel,3.63,True
f54cd63f-02db-476a-9b04-74bfeaa781f0,van,IND-6400,519.0,diesel,7.21,True
2588e97b-e77b-434c-9fb6-78bfee79a863,van,IND-6558,771.0,gasoline,4.86,True
30cf4b5d-f389-4ced-a0c1-7d93c5456fe2,van,IND-8843,421.0,diesel,5.24,True
3e3b2e53-ec51-44c4-be4a-335d4957030a,scooter,IND-4228,15.0,gasoline,5.57,True
0b205fdc-990c-46b2-a866-9956c639dac7,van,IND-3605,647.0,gasoline,7.1,True
e21ef322-528a-42e1-b515-d50dedf1ffa8,bike,IND-9469,24.0,none,4.7,True
d3a19d57-fa3d-4970-888c-d33024a6361a,scooter,IND-5090,20.0,electric,5.07,True
56287b86-3527-4ac3-a8e8-fd2a268f0244,bike,IND-6642,12.0,none,2.06,True
43b9292f-7f6c-44dd-964d-117deede74eb,bike,IND-7712,23.0,none,5.89,True
76c6cb71-7951-4413-a235-f60f018f8e03,scooter,IND-3296,12.0,gasoline,5.39,True
e62c68e2-8369-4a64-8509-bff19bb42574,scooter,IND-2255,19.0,diesel,7.4,True
67f782bc-c862-4812-b8af-3c1010c1971b,scooter,IND-7203,11.0,electric,3.31,True
e5badb21-0d3d-459a-b4bb-38d035dce0ee,scooter,IND-3561,24.0,electric,2.17,True
f59e54a8-6a02-48f0-92dc-6e0a56221e67,bike,IND-2339,21.0,none,5.9,True
2d45d18f-a7d4-4274-bc91-9e22d0f4ec65,scooter,IND-9083,12.0,gasoline,3.73,True
4b750a25-306d-4f1d-bb5a-40c8d1feede9,scooter,IND-6212,25.0,electric,7.42,True
f2552f03-ef07-4d46-9270-dfb2240d92c0,scooter,IND-7970,10.0,diesel,5.89,True
38f42703-fba4-4107-bdc2-236ca7c12ca3,scooter,IND-4095,17.0,diesel,4.02,True
db184a57-deb0-48b5-88c8-145a40c415df,bike,IND-4013,14.0,none,5.02,True
4502adba-fb72-499f-845a-7d2ccaa0f0bb,bike,IND-7465,21.0,none,5.42,True
d17ffd4a-925e-4ac8-b8a8-a45dba6ba1f3,bike,IND-4970,13.0,none,4.24,True
a76b68a7-13d7-4a2b-8afd-5cf61d65eaf7,van,IND-1383,506.0,gasoline,4.83,True
fd460883-dfcf-4d00-b772-e4bc3905a274,bike,IND-2311,16.0,none,7.26,True
fb86e143-a8bf-47a3-9c06-e85bc5661c72,scooter,IND-6964,19.0,gasoline,3.49,True
09749888-c058-41ff-8e5f-fe640bab2b57,van,IND-7253,583.0,electric,2.59,True
079b1d91-69f5-4ca4-9851-598c71705f19,scooter,IND-7651,20.0,diesel,4.47,True
f6a026a2-4b09-4500-846f-610732f57f36,bike,IND-2022,16.0,none,7.62,True
6d3393d9-33fa-495a-a4f5-06cb102ec1c8,bike,IND-9700,25.0,none,4.04,True
9242a8af-23a7-451e-9304-e87f66ded439,scooter,IND-2908,16.0,diesel,6.43,True
a3640712-98f0-4248-8440-d7dd63bf1c8e,bike,IND-1564,22.0,none,3.08,True
b7b68cff-0d9a-41b8-96ec-605313a828b8,scooter,IND-6593,12.0,gasoline,7.06,True
bff909ef-1c0a-4fb8-94f3-bbda0e197fab,bike,IND-3952,24.0,none,2.43,True
c0bb2e29-2672-4a69-b5d2-73b96cf889b7,bike,IND-7512,21.0,none,7.71,True
53bcf43f-a980-43bd-8bfa-8b2b36826a5d,bike,IND-1080,10.0,none,4.62,True
37184cce-047a-4507-9910-cad280c005fd,bike,IND-5173,19.0,none,2.86,True
fbf50b1c-12e3-40fb-99b3-9f1f8d92941c,bike,IND-3642,25.0,none,3.95,True
5afc7354-5d2f-48b6-b939-c59d0a446db5,bike,IND-1831,18.0,none,6.94,True
3a8e68f3-a306-4809-ae90-8a82c3c8ce34,scooter,IND-6328,25.0,gasoline,5.79,True
c0d7e48d-3184-4751-985e-ed5b57b75ebd,van,IND-2300,484.0,diesel,6.98,True
31e6ca0b-8305-419f-be92-c9fe1ffb5194,bike,IND-8623,12.0,none,2.85,True
07001708-bc6f-4088-aba3-f89e46ee9ed8,scooter,IND-2730,16.0,gasoline,4.42,True
e6f4fb7f-3db2-4d63-8677-c2571c396e35,scooter,IND-1177,14.0,electric,5.75,True
5e0c38c9-b17f-4fa0-b100-7bf15f44a930,bike,IND-7684,13.0,none,6.94,True
b348d0d0-4266-4a8d-9e4a-ae4012f5e3a3,scooter,IND-5293,19.0,gasoline,5.17,True
f1dbea11-2a1b-4cbf-87b1-ad3bc6a41aaf,bike,IND-5227,15.0,none,7.63,True
1394546a-e4ae-4832-be3d-de5d28ff0eac,bike,IND-8339,11.0,none,4.08,True
1e522cca-b192-4005-baff-3a9d69dfd7d5,bike,IND-4780,10.0,none,2.83,True
c7757de0-fd83-4c64-8bbd-394f0f3b1133,van,IND-7941,335.0,gasoline,7.06,True
e8a19650-0619-4e1e-9ca7-7cd33c403c57,bike,IND-4396,22.0,none,3.88,True
f4fe92db-b172-42db-8efb-f22ed0297a8c,bike,IND-1710,12.0,none,3.28,True
f1e7d565-6d7e-4115-9729-7daaa415cc3d,scooter,IND-3774,13.0,diesel,3.91,True
4f07376c-ee93-4b46-ae85-500ff1fb0095,scooter,IND-6864,12.0,electric,7.84,True
8fdb7576-4d9c-40f1-a0ad-016b7aadfc01,bike,IND-1067,21.0,none,7.32,True
46fd7e57-65f8-431c-b07d-ebd2688d0251,scooter,IND-3969,13.0,gasoline,2.06,True
8eb05745-0ced-49d2-a969-3f086f04b236,van,IND-3483,766.0,electric,5.77,True
44ed5e4e-b847-41e5-8754-5cdf05f611ae,bike,IND-2708,18.0,none,2.93,True
2854aaa0-4fda-4eb8-b84c-7287ddd6a888,scooter,IND-8875,21.0,diesel,4.34,True
4abf6975-d2fc-4c64-9cbb-a513095d4851,bike,IND-8354,10.0,none,3.51,True
bf4abe4b-5e34-4b82-9931-103ab142dc96,scooter,IND-6106,11.0,gasoline,7.7,True
ebf2446b-4898-4baa-b4ce-a67c8457259b,bike,IND-9274,12.0,none,4.73,True
61473ba4-dce1-4c92-a3f6-6c7926e1411e,bike,IND-5347,15.0,none,4.14,True
775a0ff9-fa79-4a4c-9348-499d252bb17c,scooter,IND-2281,25.0,electric,3.91,True
e81986fe-0cbe-411a-a6b7-5d0f6624e67f,scooter,IND-4537,13.0,gasoline,3.41,True
f4d50b67-14a6-451e-953d-5fc9ca38d911,bike,IND-5667,20.0,none,3.48,True
8e056e4a-cb25-4f39-abbc-18d36a599356,bike,IND-6099,17.0,none,5.83,True
fabcacd4-4850-4dea-b251-a3a442917bdb,scooter,IND-3767,17.0,gasoline,3.43,True
d2cddd37-a244-494e-8a1e-4d1053153396,scooter,IND-3903,14.0,electric,3.85,True
39ed14eb-48ae-4e88-832d-b4b9b86701bf,bike,IND-7461,23.0,none,2.23,True
0a47659e-b313-4da0-9e43-d97e89eae0b7,van,IND-7404,461.0,diesel,7.24,True
46ddb856-0fe8-462a-93df-1c04918d0341,bike,IND-2289,23.0,none,7.12,True
4f9f92de-a719-4c11-a489-b0fcf8a87ab8,bike,IND-3347,16.0,none,2.56,True
f1b65b8d-dd93-4f55-b732-2e3e4456a531,bike,IND-6361,15.0,none,7.22,True
e1e12f37-66c5-4e0b-8b6e-3c31b2280328,scooter,IND-8454,19.0,diesel,4.58,True
afda63ea-e654-4399-9c43-182cf2549a1a,bike,IND-6465,24.0,none,7.78,True
16b2313a-c9d3-4cd2-9fb6-3e72c0c15065,scooter,IND-1603,17.0,diesel,2.66,True
3d16cb19-8b63-4a86-831a-b477a841c73f,van,IND-3829,526.0,electric,5.81,True
34b6e9df-c182-4402-8577-29459eee01ac,scooter,IND-4351,14.0,diesel,2.3,True
613c666a-8ade-4c1f-b0ec-e6883ac0f7bd,scooter,IND-1097,19.0,gasoline,4.3,True
32e068f3-2c76-459d-abd3-fbbcdac94ac6,van,IND-6788,354.0,electric,7.84,True
1a0b7f5c-4028-4daa-accf-4f2639c60154,scooter,IND-3439,14.0,electric,5.18,True
a3141552-eadb-4ca7-8007-e0d3b82581f1,van,IND-2564,323.0,electric,4.87,True
3c2ec6fb-e37e-42b5-b77a-ec848844ebba,bike,IND-3171,12.0,none,6.34,True
3045ef33-f121-4ca2-8c82-a31fc54023a6,scooter,IND-7024,23.0,electric,7.11,True
b71b4765-6e49-413f-9f82-cc128f6415f1,bike,IND-8591,14.0,none,7.07,True
3fcd6164-5402-497f-a451-0219a14bc41a,bike,IND-3078,14.0,none,4.68,True
2906ca81-caf0-4124-bcfe-202ef0d3b0f9,van,IND-1739,473.0,diesel,6.21,True
d6083281-82c4-4974-ac86-bf8c18339988,bike,IND-3193,22.0,none,5.39,True
c0ddf524-9ea6-4d8a-bda3-673df2cc719e,van,IND-3882,727.0,diesel,7.28,True
e6944d12-6513-4d24-b0ac-c095c9ea1802,bike,IND-3672,14.0,none,6.87,True
65062cda-f84c-49c7-8b94-ca15fe298e85,scooter,IND-8740,16.0,diesel,4.53,True
459e7db3-3fb5-4b0b-ae64-615140c46120,bike,IND-5330,11.0,none,5.56,True
c5fb079e-97ad-456b-9490-c50e4b6a4840,scooter,IND-4582,18.0,electric,2.7,True
711c5aee-4d00-42aa-afef-bf82e100120f,van,IND-7227,330.0,gasoline,7.48,True
0b440410-0775-4895-8683-39ccd3b50808,van,IND-2533,433.0,diesel,7.54,True
dbc9b741-34e5-44af-9472-21b42202fbed,scooter,IND-7678,11.0,diesel,2.73,True
cb9d6779-51d3-456f-9ba8-cf64c8d8aee0,scooter,IND-6987,18.0,gasoline,4.77,True
d1113bd2-7d90-49e0-aead-a57f3cdb008c,bike,IND-3011,21.0,none,4.55,True
7288c47c-f440-44d2-b519-1d7dfc2a6feb,van,IND-9186,579.0,electric,3.68,True
fae1f347-6b92-457d-a231-5f2670e3b144,bike,IND-4367,14.0,none,3.83,True
da4dc29b-fd7d-4167-8419-847bee2ff47a,bike,IND-8134,25.0,none,3.94,True
5f1ab7ad-e0a1-4624-81ec-0fb93b0017b6,scooter,IND-5469,24.0,gasoline,2.72,True
e9373d74-4b0b-4866-9011-99588af9d255,bike,IND-3310,20.0,none,5.28,True
ac794503-5ff0-443e-a280-9b5715511613,van,IND-9561,689.0,gasoline,6.71,True
e481335d-8dc6-44cd-af65-603b15b94d99,scooter,IND-4087,25.0,electric,5.9,True
88b24476-1510-4caf-aced-365e70b45db9,van,IND-5349,613.0,electric,7.17,True
5d878070-baca-4f03-9097-d1f70a28a91c,bike,IND-8621,11.0,none,2.49,True
9d5fff64-1dfc-4105-8acb-cde27ea5f1a6,bike,IND-4232,16.0,none,7.5,True
3d2f9df6-db03-49ed-859e-969a2abfedee,van,IND-4805,581.0,electric,7.29,True
94e316df-3b71-40c5-9b6e-a817a2f8f124,scooter,IND-2890,14.0,gasoline,3.6,True
99156a60-42de-4807-8a3a-957adcaaef29,bike,IND-2515,10.0,none,7.86,True
67f8a06e-a864-453a-b77d-f3408e57c5ae,van,IND-6431,531.0,gasoline,4.66,True
6d183340-c022-4513-80cb-2a47d2072f84,bike,IND-5162,22.0,none,4.74,True
95025789-b0fd-4dd2-a03c-d5473b05176f,bike,IND-2689,17.0,none,4.65,True
7d25dd39-9eb2-42eb-bc31-63fe94b2b587,scooter,IND-4894,14.0,electric,6.28,True
45063ce3-aebc-43cd-a9a7-ed2020196190,scooter,IND-4450,14.0,gasoline,4.11,True
7ee2f563-c6e4-4130-97b3-7bf1b9a95f53,scooter,IND-6390,11.0,electric,6.44,True
6c7cb953-5562-47b0-baf4-f6d168d6893a,van,IND-6267,480.0,diesel,7.25,True
91aee547-e8a0-406d-96e9-5c5640e1c389,van,IND-2290,716.0,diesel,5.43,True
e04d5d13-34b0-4bf8-b682-420a8a978ea4,bike,IND-2255,16.0,none,2.0,True
7dd8b58e-f2ee-414b-8c9f-8ac76e573184,scooter,IND-4228,15.0,gasoline,6.71,True
1f4b89d5-c09d-44bd-8afa-766e1c0d418a,bike,IND-5923,18.0,none,6.49,True
30b4cae6-6e91-4063-a6d1-fc40a0839d1f,scooter,IND-4391,24.0,electric,2.94,True
de3eb53e-3e39-4e48-9b49-608493878cd0,bike,IND-5018,25.0,none,2.12,True
06ed6279-1033-469f-b251-dc267a0ab00e,bike,IND-3453,24.0,none,5.15,True
1403a3cc-2a2e-4643-9a5f-88e8284fa34c,bike,IND-7456,18.0,none,6.34,True
0c8958de-4d64-42e8-bf6c-a3d303c68cf2,scooter,IND-9056,12.0,diesel,6.88,True
1ee271b8-8c21-4c1e-a13c-57cb6c522561,bike,IND-4110,24.0,none,5.02,True
1a29136a-4b8d-403a-b25f-e09fd429684a,scooter,IND-4601,12.0,diesel,4.4,True
b317f3db-615a-4c1a-9be1-9cbe4e55dbef,scooter,IND-4082,18.0,diesel,7.82,True
3f827e9c-95c3-45c4-8086-9081d7ef6da4,scooter,IND-2783,25.0,gasoline,7.23,True
bfa95c25-f32f-4e6e-bdc2-671435913876,scooter,IND-8638,17.0,diesel,2.56,True
a41051b4-571d-408b-8f7f-1c2fcbd23238,scooter,IND-8496,24.0,diesel,3.0,True
6139d94f-5ab5-4471-94c9-072fe24c0d64,van,IND-6681,307.0,electric,6.04,True
f5872eba-e2c5-469f-ba3c-cc8be31a03f2,van,IND-9001,711.0,electric,7.69,True
c440812d-a194-4d8a-87cc-0658447550a6,van,IND-3090,383.0,electric,7.03,True
8998005b-ec2a-4919-aac7-e4b0cee8e483,scooter,IND-3636,14.0,gasoline,6.02,True
9478690b-24cd-4b1c-8f6c-071597bd1214,scooter,IND-3962,15.0,gasoline,4.61,True
7aae0700-647a-402e-b9d3-c2d8c930b000,bike,IND-1222,21.0,none,4.84,True
b5cc4582-ac33-4603-8dcc-1a540b5c94ab,scooter,IND-2940,20.0,electric,2.03,True
e9e87975-3988-4e2f-8475-a4ec940d7991,scooter,IND-3773,22.0,electric,3.44,True
d427f0a1-f9c7-4986-91ef-03dc2ca42be6,van,IND-1590,439.0,gasoline,2.22,True
9df7c940-fa07-480f-bd09-510f46d84d39,scooter,IND-4644,15.0,electric,5.3,True
59304e21-dd4a-413d-8942-a5240b58ad7a,scooter,IND-8492,16.0,diesel,4.99,True
ae483fb0-eadb-4bdb-85ce-7ccc4cf36ad9,van,IND-4881,448.0,gasoline,3.66,True
8b879a67-6731-40da-ba2a-0c5b2645685a,scooter,IND-6929,16.0,electric,6.21,True
dc4d8a34-bc47-4196-ae5d-f0e906f416cc,bike,IND-4188,20.0,none,4.53,True
1dfd0366-bf65-4b26-9dc1-a44f0ad894f0,bike,IND-1328,16.0,none,2.0,True
38aa51e4-9cfd-43a1-82f8-a5a0f9c2f5eb,scooter,IND-6575,11.0,electric,7.06,True
bec1395e-37f1-458f-ad60-c502083283d6,scooter,IND-8441,17.0,diesel,5.06,True
504b1e6f-b03e-4683-8fe4-e7effb7baf34,van,IND-5979,560.0,gasoline,7.77,True
5f8633b4-d53d-4a74-bc55-f4f319c3e357,bike,IND-1104,22.0,none,5.24,True
9f5a1349-fe33-4d18-b59c-b8b9897d711c,scooter,IND-4781,24.0,diesel,3.98,True
0f95bf92-2450-4f19-b595-aab33b44fbb5,van,IND-9256,389.0,gasoline,4.88,True
dcd1230f-956e-4360-b382-011e053e695f,scooter,IND-7685,14.0,gasoline,5.64,True
5134a40a-8dd4-446b-b992-34ab0d7e778e,van,IND-3437,431.0,gasoline,5.17,True
f536c8f9-6b5c-4afa-b1d8-61c8d3966dfd,scooter,IND-2149,10.0,diesel,3.24,True
1e01c1b1-5cd1-46a5-8e07-5c934b6d0630,van,IND-3895,499.0,electric,4.78,True
86169008-151f-448f-ab5c-f8868b258523,scooter,IND-9083,11.0,gasoline,3.42,True
c93a7fb1-1094-4c33-97be-671c905c4416,scooter,IND-8601,10.0,gasoline,7.09,True
90436b1f-8362-46e9-8f25-7e2c1d786a3d,scooter,IND-2412,25.0,electric,4.88,True
b28b30f4-416d-4c7d-b964-5a77861e6301,bike,IND-2684,16.0,none,4.48,True
a8abe5b1-d395-4254-a7c8-ac41bc27959d,van,IND-7144,597.0,electric,7.53,True
ebdf5bce-0ce0-4933-98c8-e30a93e5c250,bike,IND-7002,18.0,none,6.86,True
75918ac5-a0d7-4c98-a8c0-6076ec8245bc,bike,IND-2001,24.0,none,3.56,True
a864e422-8393-4abd-b758-d38a16f005b6,bike,IND-8845,11.0,none,2.02,True
682c86ba-6da8-44d0-bb3a-76c5fb05e564,scooter,IND-5913,20.0,diesel,3.01,True
5c199f1e-10cf-4935-84a4-3359e0f16ca3,scooter,IND-5053,13.0,electric,6.64,True
c00c9b69-dd0e-4a1f-90dc-43cf5d09d844,bike,IND-3057,21.0,none,3.14,True
b31cf128-f00d-49ec-9817-5868e9305d4f,bike,IND-1886,22.0,none,6.92,True
947ce883-790c-4413-93d1-54e52215e1f5,bike,IND-8657,13.0,none,5.07,True
2cb84770-a60d-4dbe-bfe6-5aa0bc280756,scooter,IND-6312,20.0,diesel,5.29,True
8c8efc51-2958-4cd6-b5cc-09bdf0b22045,bike,IND-7932,15.0,none,4.68,True
41c0747d-2353-44f8-8773-14d6b964a356,van,IND-6114,575.0,gasoline,4.87,True
f6cb4fdf-dafb-48a5-b244-0a9d6a38991f,scooter,IND-6179,21.0,electric,4.92,True
a983b286-3725-485d-a1f7-c5d7c7f33ca7,bike,IND-1170,24.0,none,3.1,True
a9871004-c0ce-428f-a9e2-f452d247429c,van,IND-7011,756.0,gasoline,7.27,True
1e4e24a0-3a84-4b45-b1ba-64db02b6e8e9,bike,IND-2230,17.0,none,4.56,True
1ef333f8-7a5c-4c2c-b87c-f4e8a55db881,bike,IND-1978,24.0,none,4.72,True
dec3086c-68bf-4e72-a524-19cb1c098dea,van,IND-4747,512.0,gasoline,2.31,True
47d8c4a6-6fed-44d9-9c47-e21fd014b7c3,bike,IND-2822,16.0,none,5.92,True
b5aa0a36-597f-4a2d-8399-5f339955daa3,scooter,IND-9594,13.0,gasoline,7.13,True
abf6b875-c34e-4af7-b31b-a347ddde8a24,van,IND-7829,491.0,gasoline,4.64,True
1c179593-61be-4cb1-ad98-b30dad1bf488,van,IND-6826,303.0,electric,5.86,True
5ab8580e-01a0-456f-a77b-e1a6d4082f3b,bike,IND-4271,11.0,none,6.97,True
951038f4-481b-40c5-ab8f-a9e50fd1b167,scooter,IND-1987,20.0,gasoline,3.08,True
3fd5f49a-becb-4c34-b2af-1f5b4741d77e,bike,IND-7344,11.0,none,6.9,True
f8b8acdc-b1bd-407c-b30c-ad9e2f51287d,bike,IND-4911,25.0,none,5.39,True
8a34aadb-c9c5-40a0-a0fd-b92866c5accb,bike,IND-8139,21.0,none,2.73,True
be4c3f7a-e8f3-45a5-914f-ac1e66d5e74d,scooter,IND-5074,17.0,diesel,5.0,True
8e2066ca-28c2-4869-a8e9-0f92f94d8645,bike,IND-3112,16.0,none,3.47,True
509e48f3-5376-4419-901a-fbd72551242d,scooter,IND-7928,13.0,gasoline,3.54,True
7b8282e7-064e-4f22-8791-634104664198,scooter,IND-6277,11.0,electric,5.95,True
e0b05221-6e5c-426e-a57a-ba0133a23278,bike,IND-7998,25.0,none,6.02,True
8316e3c4-5994-49fe-aa32-72aaa9ed0321,scooter,IND-9973,21.0,diesel,6.94,True
5a575334-02bd-40eb-9c1f-207d31decf7e,scooter,IND-2770,12.0,gasoline,7.21,True
6a1b3b09-68a7-49cb-823a-04b78d4ea0ed,bike,IND-9120,16.0,none,7.99,True
9ba4afae-959a-4352-8cfa-ca92a95283b0,scooter,IND-8994,20.0,electric,7.99,True
4a90570a-f558-4fc5-9e98-e0c37953ba8b,scooter,IND-6867,12.0,electric,4.53,True
faed7b4f-7a10-48c3-884e-8b2f2cb38640,scooter,IND-1239,12.0,electric,4.8,True
4151624e-cebf-4b98-a7f0-9145f109c9e9,bike,IND-8552,19.0,none,4.79,True
0e163ce6-71bd-433d-84fe-f33c099b3e06,scooter,IND-9608,24.0,gasoline,5.24,True
dd52a1e4-1be2-4327-9893-fc31d902245e,bike,IND-9201,22.0,none,2.5,True
e8ca754b-379a-4fa1-ab89-9795ac10fc90,bike,IND-5006,23.0,none,7.09,True
21dad6b7-e88f-4521-afc1-5241445c6e5d,scooter,IND-8843,14.0,diesel,4.96,True
9c43eb20-e6c3-47fc-b586-6efa3c276a85,scooter,IND-1555,12.0,electric,6.24,True
b925cc67-ac1c-424c-82a2-06f7cd953a9c,bike,IND-4182,11.0,none,7.3,True
e5d1b1b6-6360-49f7-8ad0-8fd5a4d89819,van,IND-9476,455.0,diesel,5.85,True
ad633240-5645-4e73-a5ce-61b267fe3c63,bike,IND-1874,11.0,none,6.47,True
b2675932-97dc-47f7-ba9d-4bd7c74e7552,bike,IND-7541,18.0,none,6.45,True
9eae8b2b-f791-43f8-bb05-88358a64b75e,van,IND-2837,694.0,electric,5.66,True
afea36e1-2a03-49f2-a040-5eff746c8391,bike,IND-9730,20.0,none,3.54,True
c33496b9-8fcc-4e71-90c9-bf506795dfee,bike,IND-4379,20.0,none,4.19,True
87321ff4-0e8e-4ffc-8199-611e6a95d3fd,scooter,IND-8189,11.0,diesel,2.45,True
f732aca3-52ba-4e05-87fe-08d7307c03fc,scooter,IND-4423,22.0,gasoline,6.7,True
452064e4-d4e4-4a0d-9d47-6c1a0b6f1c10,van,IND-4827,683.0,diesel,6.57,True
5a5b9f2b-2196-4d8f-9b47-943dad6795af,scooter,IND-1318,15.0,gasoline,7.25,True
cc413e80-efc8-45a6-83b5-b4504f147feb,scooter,IND-1246,12.0,electric,6.52,True
b8e7052b-5b34-407b-b1ff-bb4b5809182e,van,IND-9664,333.0,gasoline,2.48,True
2f3a9c7d-4fec-4d83-b810-8a7615e163d8,bike,IND-9781,24.0,none,6.05,True
93c26a4b-b05e-44bb-9d9f-8ae778c7b305,scooter,IND-3677,17.0,diesel,7.93,True
84939c0b-03a1-43b7-bf25-d68dbcbe41aa,scooter,IND-3565,17.0,gasoline,7.39,True
4fdb78ee-713a-4eca-acb1-502a325640cf,bike,IND-4640,11.0,none,7.3,True
4130affe-0782-458b-8584-3cdaf44ffb0e,scooter,IND-9469,21.0,diesel,4.82,True
e7ae0c75-9a91-453d-a12e-c484bd9bd647,bike,IND-3925,25.0,none,3.93,True
9ebe3b81-9c25-4d6e-96c1-4563e7b5e670,scooter,IND-3510,22.0,gasoline,2.56,True
d44de506-dd8a-4f7c-8cbb-5e138d183808,scooter,IND-4696,19.0,gasoline,2.02,True
fbbc63ce-29c6-4646-9ab9-d6e97d0022bb,bike,IND-8470,11.0,none,7.31,True
f6208719-d86e-4f9f-a41d-c1bbb57e9a37,bike,IND-2592,18.0,none,6.28,True
066c50e8-7e56-4279-8429-63e5e4771612,bike,IND-3900,13.0,none,6.7,True
0da9c148-c2e5-409c-b661-a97206eefdcd,scooter,IND-4413,10.0,gasoline,2.25,True
6b4a4c64-272e-4c17-976d-f484afd3fda9,van,IND-5719,390.0,gasoline,2.91,True
b05f988c-5482-4fb9-bf0d-3869d5bb9497,scooter,IND-9355,13.0,electric,7.8,True
e2e13078-a4e3-4440-97f5-7a40cbf9528c,scooter,IND-9975,23.0,gasoline,3.82,True
78d69ae7-99d4-4bfe-a78d-5acba93fba79,scooter,IND-4564,22.0,diesel,6.6,True
9135b7ca-b8ce-4e67-a079-d400b2d194a2,scooter,IND-8068,10.0,electric,5.42,True
e8bc1080-07ba-4134-b1fe-6c3dff832282,bike,IND-9581,19.0,none,5.1,True
b71e0000-4ad3-4420-b81d-8144405c67db,scooter,IND-1583,11.0,electric,6.91,True
8f9f1278-c1bf-4c8a-9e82-88c6eb0211fb,scooter,IND-7424,18.0,gasoline,7.58,True
82195c7a-1604-442a-8d3d-fc128f6bdb12,scooter,IND-2233,21.0,electric,2.59,True
419dcf15-554f-47c4-96d1-c67f7c8427d6,scooter,IND-9130,13.0,electric,6.52,True
b1cf4bff-edf2-4e48-9a10-162a6db8ed5b,bike,IND-8603,15.0,none,7.35,True
cbb85dcc-c776-492d-8072-5d060982e30e,scooter,IND-7638,16.0,gasoline,4.53,True
b744c5a6-5661-4d0d-ae8e-2f380ba744bd,bike,IND-5440,14.0,none,2.92,True
a5f94bf5-98ed-48df-982f-adf311c8ba0e,bike,IND-6881,19.0,none,5.35,True
dc4f3a16-6bc2-445c-8f4f-5388ae1e3384,scooter,IND-6938,22.0,electric,7.53,True
b30c868a-e192-4305-ac82-1c9ee448abef,bike,IND-4901,16.0,none,7.87,True
8acc5071-5828-467c-8a51-7927cc9c2259,bike,IND-3604,21.0,none,3.49,True
8898f60e-248e-4ac2-8592-d94256368d6c,bike,IND-6450,21.0,none,3.04,True
3c5c2824-1468-4dcd-86fe-3b92f8e3ee35,bike,IND-1526,23.0,none,2.17,True
74bf0194-04d9-4ff1-83fe-f978d69866a7,scooter,IND-1250,22.0,diesel,3.19,True
0e0c2472-991c-4892-94fd-e628820c4ed3,bike,IND-8181,21.0,none,5.22,True
f6f67b42-5060-4eda-98d0-e9aada7e1fcf,bike,IND-6907,23.0,none,6.56,True
cd6ca612-029a-4cc1-b6d9-7e1ccdc058ff,scooter,IND-6183,25.0,diesel,3.17,True
fee8591d-7457-4537-afd0-66fb7b15a706,bike,IND-3871,13.0,none,7.42,True
709a6102-afd2-4db0-af14-a08f40c4c40f,scooter,IND-1994,21.0,diesel,4.93,True
b674fe2a-e6da-4f75-9454-4924f20d3a56,van,IND-3348,756.0,gasoline,2.57,True
3e4eb995-b311-49a5-b76a-d6dfc67f4ed2,scooter,IND-1737,15.0,diesel,2.44,True
9dd39f5a-155c-493b-b719-8081e14b4d6a,van,IND-6690,541.0,diesel,3.52,True
29a4697b-5153-4da4-b5ca-a2ee8a4fbdca,scooter,IND-7292,16.0,gasoline,7.06,True
f53b658a-9f37-4352-8a9d-c8c472ac4ec2,scooter,IND-8989,13.0,diesel,4.3,True
325baf47-6d21-4d4e-8ad4-8a897aa1a95d,scooter,IND-5582,19.0,electric,3.82,True
5ea0588f-ff27-4250-a0d6-dde69f9670a8,scooter,IND-8407,21.0,diesel,2.93,True
c6635b53-0f7c-4ad6-b0eb-87d697cf2446,scooter,IND-2295,25.0,electric,2.9,True
745207f7-4dd6-4ab3-a630-9333886cc7a1,van,IND-8228,367.0,electric,7.67,True
7f525a53-8c56-458a-917f-d78a387250a7,bike,IND-4143,13.0,none,6.96,True
a539b404-7822-434a-a446-a2a7ac781384,scooter,IND-8840,18.0,gasoline,4.44,True
81b53912-ba7a-4095-9970-19a552564a83,bike,IND-1955,24.0,none,3.25,True
df7209cc-85dc-4427-aa76-53a16d62b8b3,scooter,IND-7054,13.0,electric,5.9,True
c5439a5e-e577-4151-9bcb-fc523a61f050,bike,IND-6876,10.0,none,6.5,True
5740562b-4bc8-4267-a7de-0247f6d6ed3a,scooter,IND-6758,12.0,electric,7.54,True
5e4286b2-b240-4dae-b7b8-a5fe130dfa41,bike,IND-6323,16.0,none,3.78,True
aaecd465-f4e3-47d3-94d4-190685724dfb,scooter,IND-9258,18.0,diesel,4.55,True
b63127ae-c869-4ccb-9b0d-694d73f04073,bike,IND-1729,15.0,none,5.89,True
55327a10-2a25-4b5a-a9d6-bc630d7bdd1f,bike,IND-4575,16.0,none,3.36,True
6090e529-4d86-4d78-ab40-a20a80799677,van,IND-3989,550.0,gasoline,3.86,True
